Data;Sistema;Categoria;Unidade;Descrição do Problema;Qtd. de Pedidos;Analista;Tempo;Ticket;Ferramenta Ofensora;Impacto Financeiro;Importante para SDG?
31/07/2023;Promax;Limpeza de Mapa;"[""Barueri""]";Limpeza de mapa;;Felipe;00:05;INC3398900;;;False
31/07/2023;Promax;Limpeza de Mapa;"[""Santa Luzia""]";Limpeza de mapa;;Felipe;00:05;INC3398981;;;False
31/07/2023;Promax;Limpeza de Mapa;"[""Barreiras""]";Limpeza de mapa;;Felipe;00:05;INC3398952;;;False
31/07/2023;Promax;Limpeza de Mapa;"[""Fortaleza""]";Limpeza de mapa;;Jucyelle;00:05;INC3398741;;;False
31/07/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Limpeza de mapa;;Jucyelle;00:05;INC3398692;;;False
31/07/2023;Promax;Limpeza de Mapa;"[""Campina Grande""]";Limpeza de mapa;;Jaquiel;00:10;INC3398354;;;False
31/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas Pocket;;Jaquiel;00:40;;;;False
31/07/2023;Cora;Extração de Relatório;"[""Todas as GEOs""]";Extração 03.02.37;;Felipe;00:20;;;;False
30/07/2023;Promax;Limpeza de Mapa;"[""Macacu""]";Limpeza de Mapa ;;Jucyelle;00:05;INC3391642;;;False
30/07/2023;Promax;Flag Pen. Log/Fin;"[""Guarulhos"",""Contagem"",""Mogi Mirim"",""Ceara""]";Marcar unidades não iniciadas automaticamente;;Felipe;00:10;;;;False
30/07/2023;Promax;Execução PWPE0139;"[""Todas as GEOs""]";Execução PWPE0139;;Felipe;00:10;;;;False
30/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
30/07/2023;Cora;Extração de Relatório;"[""Todas as GEOs""]";Extração 03.02.37;;Felipe;00:20;;;;False
29/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão ;;Andrei;00:20;;;;False
29/07/2023;Promax;Flag Pen. Log/Fin;"[""GEO MG""]";Marcação GEO MG;;Andrei;00:30;;;;False
29/07/2023;Promax;Erro Att. Diária;"[""Sao Cristovao""]";Erro 37S;;Andrei;00:15;;;;False
28/07/2023;Promax;Promax 🛠;"[""Natal""]";Exclusão de numero Titulo;;Andrei;01:30;;;;False
28/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação CDDs sem faturamento;;Madlyn;00:30;;;;False
28/07/2023;Cora;Exportar Pedidos Roteirizador;"[""Contagem""]";Erro integração Roteirizador x Cora;;Andrei;01:00;;;;False
27/07/2023;Promax;Rebuild;"[""GEO MG""]";Rebuild de arquivo corrompido - EFR752.CAD;;Marcela;00:05;;;;False
27/07/2023;Promax;Rebuild;"[""GEO BA""]";Rebuild de arquivo corrompido - EFR08.CAD;;Marcela;00:05;;;;False
27/07/2023;Promax RDA;RDA 🏭;"[""Revenda""]";Revenda Conesul sem conseguir faturar arquivo;;Jucyelle;00:30;;;;False
27/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Jaquiel;00:40;;;;False
27/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressões ;;Felipe;00:25;;;;False
27/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação CDDs sem faturamento;;Monique;00:20;;;;False
27/07/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao""]";Emissão de comodatos - São Cristóvão;;Jaquiel;00:40;;;;False
27/07/2023;Cora;Extração de Relatório;"[""Todas as GEOs""]";Extração 03.02.37;;Felipe;00:25;;;;False
26/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão;;Felipe;00:20;;;;False
26/07/2023;Promax;Flag Pen. Log/Fin;"[""Salto (Jundiai)""]";Fechar mapa com diferença ;;Jucyelle;00:05;;;;False
26/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Jaquiel;00:40;;;;False
26/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação CDDs sem faturamento;;Monique;00:20;;;;False
26/07/2023;Cora;Extração de Relatório;"[""Todas as GEOs""]";Extração 03.02.37;;Felipe;00:20;;;;False
26/07/2023;Cora;Atualizar Painel de Faturamento;"[""Todas as GEOs""]";Atualizar Dash da Cora (Todas as Unidades);;Jucyelle;01:00;;;;False
26/07/2023;Cora;Pedido Sem Faturar;"[""Contagem""]";Pedido de Contagem sem faturar automaticamente ;;Jucyelle;01:10;;;;False
26/07/2023;Cora;Extração de Relatório;"[""GEO RJ"",""GEO SP"",""GEO PR""]";Extração 03.02.37;;Felipe;00:15;;;;False
26/07/2023;Cora;Extração de Relatório;"[""GEO NO"",""GEO BA"",""GEO CO"",""GEO SUL""]";Extração 03.02.37;;Andrei;00:15;;;;False
25/07/2023;Promax;Erro Att. Diária;"[""GEO PR""]";Atualização não iniciada GEO PR;;Andrei;00:20;;;;False
25/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão;;Felipe;00:20;;;;False
25/07/2023;Promax;Limpeza de Mapa;"[""Londrina""]";Limpeza de mapas;;Jaquiel;00:10;INC3366736;;;False
25/07/2023;Promax;Extração de Relatório;"[""Cabo""]";Pedidos sem aparecerem no relatório PCD;;Jucyelle;00:40;INC3366842;;;False
25/07/2023;Promax;Limpeza de Mapa;"[""Santa Luzia""]";Limpeza de mapa ;;Marcela;00:05;INC3366670;;;False
25/07/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Limpeza de mapa;;Marcela;00:05;INC3366409;;;False
25/07/2023;Promax;Flag Pen. Log/Fin;"[""GEO SP""]";Marcação GEO SP;;Andrei;00:20;;;;False
25/07/2023;Promax;Erro Att. Diária;"[""Todas as GEOs""]";Atualização Travada GEO SP;;Andrei;00:15;;;;False
25/07/2023;Roteirizador;Integração de Pedidos;"[""Diadema""]";Abertura Incidente Global Roteirizador;;Andrei;01:00;;;;False
25/07/2023;Promax;Erro Att. Diária;"[""Joao Pessoa (Paraiba)""]";Erro atualização 330s João Pessoa ;;Andrei;00:15;;;;False
25/07/2023;Promax;Flag Pen. Log/Fin;"[""Contagem"",""Ribeirao Preto"",""Foz do Iguacu"",""Macacu"",""Ilheus"",""Barreiras""]";Fechar mapas com diferença (Robô não fechou);;Jucyelle;00:20;;;;False
25/07/2023;Cora;Emissão de Comodatos;"[""Contagem""]";Pedido de Comodato cancelado subiu para o promax;;Jucyelle;00:50;;;;False
25/07/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao""]";Emissão de comodatos - São Cristóvão;;Jaquiel;00:15;;;;False
25/07/2023;Cora;Atualizar Painel de Faturamento;"[""Pirai""]";Atualizar Dash da Cora;;Jucyelle;00:02;;;;False
25/07/2023;Cora;Atualizar Painel de Faturamento;"[""Rio de Janeiro""]";Atualizar Dash de pedidos na Cora;;Jucyelle;00:05;;;;False
25/07/2023;Cora;Atualizar Painel de Faturamento;"[""Vitoria (Viana)""]";Atualizar Dash de pedidos na Cora;;Jucyelle;00:05;;;;False
25/07/2023;Cora;Extração de Relatório;"[""GEO CO"",""GEO NO"",""GEO PR"",""GEO BA"",""GEO SUL"",""GEO MG""]";Extração 03.02.37;;Felipe;00:15;;;;False
24/07/2023;Promax;Extração de Relatório;"[""Todas as GEOs""]";Extração 03.02.37;;Andrei;00:25;;;;False
24/07/2023;Promax;Erro Att. Diária;"[""Joao Pessoa (Paraiba)""]";Erro João pessoa 330S;;Andrei;00:25;;;;False
24/07/2023;Promax;Erro Att. Diária;"[""Contagem""]";Erro Atualização ;;Andrei;00:20;;;;False
24/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Validação das cargas;;Andrei;00:30;;;;False
24/07/2023;Roteirizador;Pedido Sem Roteirizar;"[""Diadema""]";Analise Roteirizador Diadema;;Andrei;01:45;;;;False
24/07/2023;Promax RDA;Backup Travado;"[""Revenda""]";Backup não iniciado Revenda Discar Caxias;;Jaquiel;00:20;314097;;;False
24/07/2023;Roteirizador;Integração Cliente;"[""Salto (Jundiai)""]";Importação de cliente CDL Salto ;;Andrei;01:00;;;;False
24/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Validação Cargas;;Jaquiel;00:40;;;;False
24/07/2023;Promax;Flag Pen. Log/Fin;"[""Jacarei""]";Fechar mapas com diferença;;Jucyelle;00:05;;;;False
24/07/2023;Promax;Flag Pen. Log/Fin;"[""Embu""]";Fechar mapas com diferença;;Jucyelle;00:10;;;;False
24/07/2023;Promax;Flag Pen. Log/Fin;"[""Norte""]";Fechar Mapas com diferença ;;Jucyelle;00:05;;;;False
24/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação CDDs sem faturamento;;Madlyn;00:30;;;;False
24/07/2023;Cora;Pedido Sem Consumir Grade;"[""Sao Jose dos Campos""]";Consumo Grade S.José Campos;;Madlyn;00:40;INC3358164;;;False
24/07/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao""]";Emissão de comodatos - São Cristóvão;;Jaquiel;00:25;;;;False
23/07/2023;Promax;Erro Att. Diária;"[""Belem""]";Erro 37s;;Felipe;00:15;;;;False
23/07/2023;Promax;Extração de Relatório;"[""Todas as GEOs""]";Extração 03.02.37;;Felipe;00:25;;;;False
22/07/2023;Promax;Extração de Relatório;"[""Todas as GEOs""]";Geração arquivos 03.02.37 ;;Felipe;00:20;;;;False
22/07/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Limpeza de mapa (Notas Rejeitada EPEC);;Jucyelle;00:15;INC3348352;;;False
22/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão;;Felipe;00:25;;;;False
22/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação CDDs sem faturamento;;Jucyelle;00:30;;;;False
22/07/2023;Cora;Atualizar Painel de Faturamento;"[""Rio de Janeiro"",""AS Minas"",""Pavuna"",""Jacarepagua""]";Atualizar painel de HUB de Faturamento Cora ;;Jucyelle;00:15;;;;False
21/07/2023;Promax;Erro Att. Diária;"[""Uberlandia""]";Erro 38s Atualização;;Felipe;00:10;;;;False
21/07/2023;Promax;Erro Att. Diária;"[""Joao Pessoa (Paraiba)""]";Erro 38s Atualização;;Felipe;00:10;;;;False
21/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação CDDs sem faturamento;;Marcela;00:30;;;;False
21/07/2023;Cora;Pedido Sem Faturar;"[""Rio de Janeiro""]";Sem conseguir faturar pedidos de uma placa Pois havia 1 pedido sem ter sido enviado para o promax;;Jucyelle;00:40;;;;False
20/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão;;Andrei;00:20;;;;False
20/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação CDDs sem faturamento;;Francielle;00:40;;;;False
20/07/2023;Promax;Erro Att. Diária;"[""Cuiaba""]";Erro 37s Atualização;;Marcela;00:10;;;;False
20/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificação cargas;;Jaquiel;00:40;;;;False
20/07/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao""]";Emissão de comodatos - São Cristóvão;;Jaquiel;00:25;;;;False
20/07/2023;Cora;Reprocessar Faturamento da Rota;"[""Rio de Janeiro""]";Mapas não emitidos automaticamente;;Louise;00:20;;;;False
20/07/2023;Cora;Exportar Pedidos Roteirizador;"[""Vitoria (Viana)""]";Atuação com erro de integração Cora X Roteirizador ;;Louise;00:40;;;;False
19/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva fila de impressão;;Felipe;00:30;;;;False
19/07/2023;Promax;Extração de Relatório;"[""Todas as GEOs""]";Geração arquivos 03.02.37 ;;Andrei;00:20;;;;False
19/07/2023;Cora;Reprocessar Faturamento da Rota;"[""Uberaba""]";Validação faturamento Cora;;Louise;00:10;;;;False
19/07/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação CDDs sem faturamento;;Louise;00:20;;;;False
19/07/2023;Promax;Erro Att. Diária;"[""Vitoria (Viana)""]";Erro 37S ;;Andrei;00:15;;;;False
19/07/2023;Promax;Erro Att. Diária;"[""Diadema""]";Erro 37s Atualização;;Andrei;00:15;;;;False
19/07/2023;Promax;Erro Att. Diária;"[""Joao Pessoa (Paraiba)""]";Erro 330S atualização ;;Andrei;00:45;;;;False
19/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Jaquiel;00:40;;;;False
19/07/2023;Promax;Carga Pocket;"[""GEO SUL""]";Diretórios sumiram Geo SUL;;Jaquiel;00:10;;;;False
19/07/2023;Cora;Emissão de Comodatos;"[""Pavuna""]";Emissão de comodatos - São Cristóvão;;Francielle;00:05;;;;False
19/07/2023;Cora;Reprocessar Criação no Promax;"[""Uberlandia""]";Pedidos não criados no Promax;;Louise;00:20;;;;False
19/07/2023;Cora;Reprocessar Faturamento da Rota;"[""Sao Cristovao""]";"Rota com 130 pedidos pendente na Cora com Status ""Criado"". ";;Jaquiel;00:15;INC3330495;;;False
18/07/2023;Promax;Extração de Relatório;"[""Todas as GEOs""]";Gerar relatório 03.02.37 (Forma/Cond. Pagto.);;Felipe;00:35;;;;False
18/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Felipe;00:20;;;;False
18/07/2023;Promax;NFs com Erro de Processamento;"[""Vitoria (Viana)""]";Notas com erro de processamento;;Jucyelle;00:05;;;;False
18/07/2023;Promax;NFs com Erro de Processamento;"[""Equatorial (S. Maranhao)""]";Notas com Erro de Processamento;;Jucyelle;00:05;;;;False
18/07/2023;Promax;Flag CDD S/ Fat;"[""GEO CO""]";Marcação CDDs sem faturamento;;Monique;00:10;;;;False
18/07/2023;Promax;Flag CDD S/ Fat;"[""GEO SP"",""GEO BA"",""GEO NO"",""GEO PR"",""GEO MG"",""GEO SUL""]";Marcação CDDs sem faturamento;;Francielle;00:30;;;;False
18/07/2023;Promax;Erro Att. Diária;"[""Joao Pessoa (Paraiba)""]";Erro 38s;;Felipe;00:10;;;;False
18/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificação cargas smartphones;;Jaquiel;00:45;;;;False
18/07/2023;Promax;Carga Pocket;"[""GEO SUL""]";Geração Cargas Geo SUL;;Jaquiel;00:30;;;;False
18/07/2023;Promax;Carga Pocket;"[""GEO SUL""]";Diretórios sumiram Geo SUL;;Jaquiel;00:40;;;;False
18/07/2023;Promax;Carga Pocket;"[""GEO SUL""]";Diretórios sumiram segunda vez essa noite;;Jaquiel;00:25;;;;False
18/07/2023;Cora;Pedido Sem Faturar;"[""Sao Jose dos Campos""]";Analise de Pedidos de São José dos Campos sem Faturamento;;Jucyelle;00:20;;;;False
17/07/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs"",""CDDs S/ Fat""]";Fleg atualizações diária;;Marcela;00:10;;;;False
17/07/2023;Promax;Extração de Relatório;"[""Todas as GEOs""]";Gerar relatório 03.02.37 (Forma/Cond. Pagto.);;Felipe;00:35;;;;False
17/07/2023;Promax;Carga Pocket;"[""GEO SUL""]";Diretórios sumiram novamente na Geo SUL;;Jaquiel;00:40;;;;False
17/07/2023;Promax;Carga Pocket;"[""GEO SUL""]";Geração cargas GEO SUL;;Andrei;00:10;;;;False
17/07/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao""]";Emissão de comodatos - São Cristóvão;;Jaquiel;00:25;;;;False
17/07/2023;Cora;Atualizar Painel de Faturamento;"[""Uberlandia"",""Rio de Janeiro"",""Pirai"",""Sao Cristovao"",""Sao Jose dos Campos""]";Atualizar Dash de Visão da Jornada de Pedidos da Cora;;Jucyelle;00:40;;;;False
16/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
16/07/2023;Promax;Erro Att. Diária;"[""Joao Pessoa (Paraiba)""]";Atualização travada no processo 330s;;Felipe;00:10;;;;False
16/07/2023;Promax;Erro Att. Diária;"[""Joao Pessoa (Paraiba)""]";Erro atualização 38s;;Felipe;00:10;;;;False
15/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza Fila impressão;;Andrei;00:20;;;;False
15/07/2023;Promax;Extração de Relatório;"[""Todas as GEOs""]";Relatório 03.02.37;;Andrei;00:30;;;;False
15/07/2023;Promax RDA;Backup Travado;"[""Revenda""]";Backup Atlantica;;Louise;00:30;;;;False
15/07/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Limpeza de mapa ;;Francielle;00:03;INC3303548;;;False
15/07/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Limpeza de mapa;;Francielle;00:03;INC3303577;;;False
15/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação das unidades;;Francielle;00:40;;;;False
14/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Atualização CDD sem faturamento;;Louise;00:30;;;;False
14/07/2023;Promax RDA;Erro Att. Diária;"[""Revenda""]";Apoio Atualização diária Revenda;;Andrei;00:20;;;;False
14/07/2023;Promax;Limpeza de Mapa;"[""Norte""]";Limpeza de mapa;;Francielle;00:02;INC3302179;;;False
14/07/2023;Cora;Reprocessar Faturamento da Rota;"[""Niteroi""]";366 Pedidos não retornaram Status de Faturado ao Cora. Unidade virou a data durante o faturamento.;;Jaquiel;00:30;;;;False
14/07/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao""]";Emissão de comodatos - São Cristóvão;;Louise;00:20;;;;False
13/07/2023;Promax;Erro Att. Diária;"[""Maceio""]";Erro PW0037S Atualização diária;;Jaquiel;00:15;;;;False
13/07/2023;Promax;Erro Att. Diária;"[""Porto Alegre""]";Erro PW0037S Atualização Diária;;Bruna;00:15;;;;False
13/07/2023;Promax;Flag CDD S/ Fat;"[""GEO SP"",""GEO MG""]";Marcação dos CDDs sem faturamento;;Jucyelle;00:10;;;;False
13/07/2023;Promax;Flag CDD S/ Fat;"[""GEO CO"",""GEO BA"",""GEO PR"",""GEO SUL"",""GEO NO""]";Marcação dos CDDs sem faturamento;;Marcela;00:30;;;;False
13/07/2023;Promax;Erro Att. Diária;"[""Diadema""]";Att. Diária não inicia;;Bruna;00:25;;;;False
13/07/2023;Promax;Flag Pen. Log/Fin;"[""GEO SP""]";Flag pendentes att. diária;;Bruna;00:10;;;;False
13/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
13/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
13/07/2023;Cora;Pedido Sem Faturar;"[""Rio de Janeiro""]";Mapa não fatura na Cora. Identificado Armazém diferente no mesmo mapa;;Jaquiel;02:00;;;;False
13/07/2023;Cora;Atualizar Painel de Faturamento;"[""GEO RJ""]";Atualizar Dash de Visão da Jornada de Pedidos da Cora;;Jucyelle;00:20;;;;False
13/07/2023;Cora;Pedido Sem Faturar;"[""Jacarepagua""]";Mapas sem faturar CDD Jacarepaguá;;Jucyelle;00:10;;;;False
13/07/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao""]";Emissão de comodatos - São Cristóvão;;Jucyelle;00:20;;;;False
13/07/2023;Cora;Pedido Sem Faturar;"[""Rio de Janeiro""]";Pedido de Cliente com Setor inexistente travando o fat de uma mapa;;Jaquiel;02:00;INC3294945;;;False
12/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação das Unidades Sem Faturamento;;Jucyelle;00:30;;;;False
12/07/2023;Promax;Erro Att. Diária;"[""Praia Grande""]";Atualização travada na PW00037S;;Bruna;00:10;;;;False
12/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
12/07/2023;Promax;Flag Pen. Log/Fin;"[""GEO SP""]";Flags pendentes att. diária;;Bruna;00:10;;;;False
12/07/2023;Cora;Reprocessar Faturamento da Rota;"[""Pavuna""]";Pedidos de Pavuna Constando como Aguardando emissão de nota fiscal na cora;;Jucyelle;00:25;;;;False
12/07/2023;Cora;Pedido Sem Faturar;"[""Niteroi""]";Pedido não faturado Niterói Numero Road inválido e Armazém 0;;Jaquiel;04:00;;;;False
11/07/2023;Unidocs;Acionamento ADTSYS;"[""Todas as GEOs""]";Indisponibilidade Unidocs, acionamento ADTSYS;;Andrei;00:20;;;;False
11/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação das Unidades sem Faturamento;;Jucyelle;00:35;;;;False
11/07/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Limpeza de mapa;;Jucyelle;00:15;INC3277285;;;False
11/07/2023;Promax;Erro Att. Diária;"[""Petropolis""]";Erro 37S;;Andrei;00:15;;;;False
11/07/2023;Promax;Flag Pen. Log/Fin;"[""Maceio"",""Broker MS"",""Rondonopolis""]";Flags Log e Fin pendentes;;Bruna;00:05;;;;False
11/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:15;;;;False
10/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação das unidades sem faturamento;;Marcela;00:15;;;;False
10/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão;;Andrei;00:15;;;;False
10/07/2023;Promax;Erro Att. Diária;"[""Olinda""]";Att travada PW0038S;;Bruna;00:15;;;;False
10/07/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Limpeza de Mapa;;Jucyelle;00:05;INC3269374;;;False
10/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
10/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:15;;;;False
10/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas ;;Andrei;00:45;;;;False
10/07/2023;Unidocs;Regerar CT-e;"[""Todas as GEOs""]";Problema integração SEFAZ NFE Nacional SEFAZ RS - CTE;;Andrei;02:00;;;;False
10/07/2023;Cora;Atualizar Painel de Faturamento;"[""Jacarepagua"",""Rio de Janeiro"",""Pavuna"",""Sao Jose dos Campos"",""Vitoria (Viana)""]";Atualizar Dash de Visão da Jornada de Pedidos da Cora;;Jucyelle;00:30;;;;False
09/07/2023;Promax;REORG/CHANGE;"[""Todas as GEOs""]";Fechar task  change referente PWPE0139 - CHG0096583;;Felipe;00:15;;;;False
08/07/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação das unidades sem faturamento ;;Marcela;00:15;;;;False
08/07/2023;Promax;REORG/CHANGE;"[""GEO MG""]";Fechar task change referente a checkpoint - CHG0096583;;Felipe;00:05;;;;False
08/07/2023;Promax;REORG/CHANGE;"[""GEO MG""]";Colocar kill para change - CHG0096583;;Felipe;00:05;;;;False
07/07/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação das unidades sem faturamento;;Marcela;00:10;;;;False
07/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Felipe;00:45;;;;False
07/07/2023;Promax;Fila de Impressão 🖨;"[""Todas as GEOs""]";Limpeza fila de impressão;;Bruna;00:15;;;;False
06/07/2023;Promax RDA;Backup Travado;"[""Revenda""]";Backup travado revenda NTT sem acesso;;Jaquiel;00:20;;;;False
06/07/2023;Promax RDA;Backup Travado;"[""Revenda""]";Backup revenda Atlantica travado NTT sem permissão;;Jaquiel;00:10;;;;False
06/07/2023;Promax RDA;Backup Travado;"[""Revenda""]";Backup travado Gran Dourados;;Jaquiel;00:25;;;;False
06/07/2023;Promax;Erro Att. Diária;"[""Fortaleza""]";EFD007 Corrompido Fortaleza;;Andrei;01:30;;;;False
06/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila de impressão;;Andrei;00:10;;;;False
06/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Varificar Carga;;Jaquiel;00:45;;;;False
06/07/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação das unidades sem faturamento;;Francielle;00:30;;;;False
05/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Jaquiel;00:45;;;;False
05/07/2023;Promax;Erro Att. Diária;"[""Fortaleza""]";Atualização diária travada;;Jaquiel;00:10;;;;False
05/07/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação das unidades sem faturamento;;Francielle;00:30;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Poços de Caldas""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Pouso Alegre""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""HUB BEES MG""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Santa Luzia""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Contagem""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Ipatinga""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Uberlandia""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Sete Lagoas""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Varginha""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""Alfenas""]";Road Show com X;;Francielle;00:05;;;;False
05/07/2023;Promax;NFs com Erro de Processamento;"[""AS Minas""]";Road Show com X;;Francielle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Contagem""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Santa Luzia""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""AS Minas""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Pouso Alegre""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Poços de Caldas""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Alfenas""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Varginha""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Sete Lagoas""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Uberlandia""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;NFs com Erro de Processamento;"[""Ipatinga""]";Road Show com X;;Jucyelle;00:05;;;;False
04/07/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Carga;;Jaquiel;00:45;;;;False
04/07/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza Fila impressão;;Andrei;00:15;;;;False
